candidate_key,source_context,source_sheet,source_rows,vendor_key_candidate,vendor_key_confirmed,brand_candidate,brand_confirmed,category_tags_candidate,category_tags_confirmed,source_product_or_type,product_name_confirmed,sku_confirmed,motif_candidate,reference_url_candidate,folder_url_candidate,price_before_discount,price_after_discount,price_unit,material_status,bq_status,blocker_reasons,decision_notes
matcand_sample_45b5ec720074,PHYSICAL_SAMPLE,Sheet1,128,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Elora stone light grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_aefd147cc734,PHYSICAL_SAMPLE,Sheet1,129,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Rocky,,,Cream,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_5f14c1ef6f98,PHYSICAL_SAMPLE,Sheet1,130,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Elora Gravel stone,,,Dark brown,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_8c14cf3b3adb,PHYSICAL_SAMPLE,Sheet1,131,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Elora Stone Age,,,Beige,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_db6b6749ca14,PHYSICAL_SAMPLE,Sheet1,132,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Galaxy brown rough,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_a39c9db624dc,PHYSICAL_SAMPLE,Sheet1,133,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Impac ivory,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_1b52b57f2e2b,PHYSICAL_SAMPLE,Sheet1,134,ven_c1ab493c45f7,,Wisma sehati,,Tile,,lava,,,White matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_f720d1b630f6,PHYSICAL_SAMPLE,Sheet1,135,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Ice stone brown gizmatt 2.0,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_73dcfad2668f,PHYSICAL_SAMPLE,Sheet1,136,,,Niro,,Tile,,GHR 03,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_c336b8001428,PHYSICAL_SAMPLE,Sheet1,137,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Allia Q9908D Antique stone,,,Dark grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_94bb424ccd6e,PHYSICAL_SAMPLE,Sheet1,138,,,Niro,,Tile,,GIP 03,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_c657f42c2d75,PHYSICAL_SAMPLE,Sheet1,139,,,Niro,,Tile,,GCA 01 MP,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_6101d5bf0a16,PHYSICAL_SAMPLE,Sheet1,140,,,Niro,,Tile,,GHR 05,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_a1c8d0f11998,PHYSICAL_SAMPLE,Sheet1,141,,,Niro,,Tile,,GNX 04,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_99c9bb8ecb8b,PHYSICAL_SAMPLE,Sheet1,142,,,Niro,,Tile,,GTZ 01,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_abfa73dcfa04,PHYSICAL_SAMPLE,Sheet1,143,,,Niro,,Tile,,GTE 05 MP,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_0a7e6d683d0a,PHYSICAL_SAMPLE,Sheet1,144,,,Niro,,Tile,,GPB 05,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_d65f9977f5d5,PHYSICAL_SAMPLE,Sheet1,145,,,Niro,,Tile,,Clay art GCA04,,,Matt,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_3a339e0f3d7b,PHYSICAL_SAMPLE,Sheet1,146,,,Niro,,Tile,,Plar black GPB03 moon rock,,,Matt,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_0513101196f6,PHYSICAL_SAMPLE,Sheet1,147,,,Niro,,Tile,,Urbane GUR05 Berlin,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_6cf4708aa5c9,PHYSICAL_SAMPLE,Sheet1,148,ven_1ff42278ed14,,Granito,,Tile,,Stardust vesta,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_9d82f26df7c8,PHYSICAL_SAMPLE,Sheet1,149,ven_1ff42278ed14,,Granito,,Tile,,Stardust universe,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_92392d5ecc29,PHYSICAL_SAMPLE,Sheet1,150,ven_1ff42278ed14,,Granito,,Tile,,Stardust minerva,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_7fcde0a4f318,PHYSICAL_SAMPLE,Sheet1,151,ven_1ff42278ed14,,Granito,,Tile,,Stardust moonlight,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_e25b80020233,PHYSICAL_SAMPLE,Sheet1,152,ven_1ff42278ed14,,Granito,,Tile,,Stardust Pallas,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_af4cd4d8f70c,PHYSICAL_SAMPLE,Sheet1,153,ven_1ff42278ed14,,Granito,,Tile,,Stardust Eris,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_c9c265e9f07f,PHYSICAL_SAMPLE,Sheet1,154,ven_1ff42278ed14,,Granito,,Tile,,Stardust Lyra,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_fe2f8b8c850e,PHYSICAL_SAMPLE,Sheet1,155;178,,,Niro,,Tile,,GNL 01 mp,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_63c234534fef,PHYSICAL_SAMPLE,Sheet1,156,,,Guocera,,Tile,,Sugi grey wood,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_74b57a28fc24,PHYSICAL_SAMPLE,Sheet1,157,,,Roman,,Tile,,GT612210R,,,Dalder maple,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_21c30a195126,PHYSICAL_SAMPLE,Sheet1,158,,,Roman,,Tile,,Douglas wood,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_c7e9e6fc9e43,PHYSICAL_SAMPLE,Sheet1,159,,,Roman,,Tile,,GT912201R,,,Beige,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_3efc4409cb82,PHYSICAL_SAMPLE,Sheet1,161,,,Roman,,Tile,,Magnum terrazo,,,White,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_8a1c86906df9,PHYSICAL_SAMPLE,Sheet1,162,ven_68902a22673b,,DPhaus,,Tile,,Terrazo palermo,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_0dec5032e311,PHYSICAL_SAMPLE,Sheet1,163,ven_68902a22673b,,DPhaus,,Tile,,Trrazo pantone,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_bcef1bfdb505,PHYSICAL_SAMPLE,Sheet1,164,,,Roman,,Tile,,GT1225502R,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_4d6c45cd3c63,PHYSICAL_SAMPLE,Sheet1,165,ven_68902a22673b,,DPhaus,,Tile,,Teak Chik latte,,,Brown,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_f75119e14bdf,PHYSICAL_SAMPLE,Sheet1,166,ven_68902a22673b,,DPhaus,,Tile,,Makore grey wood series,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_fe1a38e3b4b4,PHYSICAL_SAMPLE,Sheet1,167,ven_68902a22673b,,DPhaus,,Tile,,Makore coffee,,,grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_d194176b4151,PHYSICAL_SAMPLE,Sheet1,168,ven_68902a22673b,,DPhaus,,Tile,,Makore coffee,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_e84e404edf99,PHYSICAL_SAMPLE,Sheet1,169,ven_68902a22673b,,DPhaus,,Tile,,Makore grey wood series,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_06b37cdf1d24,PHYSICAL_SAMPLE,Sheet1,170,,,Roman,,Tile,,GT1225501R,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_efed4ef7d31a,PHYSICAL_SAMPLE,Sheet1,171,,,Quadra,,Tile,,Dolomiti Bianco,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_5fa355d20c18,PHYSICAL_SAMPLE,Sheet1,172,,,Quadra,,Tile,,Statuario Marmi,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_1d4ff15d5444,PHYSICAL_SAMPLE,Sheet1,173,,,Niro,,Tile,,GGE 02 DC,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_9e18c57a368e,PHYSICAL_SAMPLE,Sheet1,174,,,Niro,,Tile,,GNT 02 matt,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_67e6739bbc80,PHYSICAL_SAMPLE,Sheet1,175,ven_d37f48d80411,,Titanium,,Tile,,Terrazo pompei,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_f5a43b8c8cd0,PHYSICAL_SAMPLE,Sheet1,176,,,Elegenza,,Tile,,Nantucket,,,ash white,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_a3c67951e17e,PHYSICAL_SAMPLE,Sheet1,177,,,Niro,,Tile,,GCU 03 mp,,,Ash grey,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_f4572bf26212,PHYSICAL_SAMPLE,Sheet1,179,,,Niro,,Tile,,Granulo GNL 01 Matt,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_a87c120de508,PHYSICAL_SAMPLE,Sheet1,180,,,Niro,,Tile,,Granulo GNL 03,,,Bege,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_b34e97f697c3,PHYSICAL_SAMPLE,Sheet1,181,,,Roman,,Tile,,GT602136R,,,Dayton beige,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_7bcac91222b3,PHYSICAL_SAMPLE,Sheet1,182,,,Elegenza,,Tile,,Nantucket,,,pine,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_03c5fd51d5fe,PHYSICAL_SAMPLE,Sheet1,183,ven_68902a22673b,,DPhaus,,Tile,,Terrazo pantone,,,Lapato,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_b353c230dae7,PHYSICAL_SAMPLE,Sheet1,184,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Opus terrazone almond,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_c9d03feaa232,PHYSICAL_SAMPLE,Sheet1,185,,,Roman,,Tile,,GT915522R,,,Brown,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_11f2313a2f33,PHYSICAL_SAMPLE,Sheet1,186,ven_b8b22aedc372,,Venus,,Tile,,Takko pink ballerina wave glossy,,,Pink,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_29b764bf428a,PHYSICAL_SAMPLE,Sheet1,187,ven_b8b22aedc372,,Venus,,Tile,,Takko fancy pistachio wave glossy,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_2b19996cdb72,PHYSICAL_SAMPLE,Sheet1,188,ven_b8b22aedc372,,Venus,,Tile,,Takko haze red scarlet glossy,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_80bc893c9cd0,PHYSICAL_SAMPLE,Sheet1,189,ven_b8b22aedc372,,Venus,,Tile,,Mosaico terracotta,,,Red,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_d55e83b7332e,PHYSICAL_SAMPLE,Sheet1,190,ven_b8b22aedc372,,Venus,,Tile,,Mosaico,,,Green,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_257c69436f2e,PHYSICAL_SAMPLE,Sheet1,191,,,,,Sample cat,,Dulux 21BG45/002,,,Alloy Touch,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List; Brand kosong,
matcand_sample_b9064b91fe47,PHYSICAL_SAMPLE,Sheet1,192,,,,,Sample cat,,Dulux 50YR75/111,,,Pink Chamagne,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List; Brand kosong,
matcand_sample_13e1ce6bff22,PHYSICAL_SAMPLE,Sheet1,193,,,,,Sample cat,,Dulux 51YR83/054,,,French Manicure,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List; Brand kosong,
matcand_sample_e0acb0a00d7f,PHYSICAL_SAMPLE,Sheet1,194,,,,,Sample cat,,Dulux 20YY38/225,,,Sable Sands,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List; Brand kosong,
matcand_sample_caabd9505aa2,PHYSICAL_SAMPLE,Sheet1,195,,,,,Sample cat,,Black Satin,,,Black Satin,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List; Brand kosong,
matcand_sample_35b4b7609e1e,PHYSICAL_SAMPLE,Sheet1,196,,,,,Sample cat,,Dulux 22YR18/488,,,Routelle Red,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List; Brand kosong,
matcand_sample_bd35682af717,PHYSICAL_SAMPLE,Sheet1,197,,,,,Sample cat,,,,,Dark Grey,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List; Brand kosong; Tipe/seri produk kosong,
matcand_sample_6b85260c49f4,PHYSICAL_SAMPLE,Sheet1,198,ven_b0fbddb4123c,,Infiniti,,Tile,,Concrete stone,,,White,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_04da2d57e866,PHYSICAL_SAMPLE,Sheet1,199;215,ven_b0fbddb4123c,,Infiniti,,Tile,,Cemento,,,Dark grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_7d0e7eba9efa,PHYSICAL_SAMPLE,Sheet1,200,ven_b0fbddb4123c,,Infiniti,,Tile,,Xenith,,,Cream,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_1e05e9146cad,PHYSICAL_SAMPLE,Sheet1,201,ven_b0fbddb4123c,,Infiniti,,Tile,,Pietro,,,Brown,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_64c7aaa0e3b4,PHYSICAL_SAMPLE,Sheet1,202;219,ven_b0fbddb4123c,,Infiniti,,Tile,,Reggio,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_2681b40bb45d,PHYSICAL_SAMPLE,Sheet1,203;208,ven_b0fbddb4123c,,Infiniti,,Tile,,Terrazzo venice,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_1b5e191c74d0,PHYSICAL_SAMPLE,Sheet1,204,ven_b0fbddb4123c,,Infiniti,,Tile,,Stone,,,White,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_d1a6d3062d62,PHYSICAL_SAMPLE,Sheet1,205,ven_b0fbddb4123c,,Infiniti,,Tile,,Xenit,,,White,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_26caed4d1550,PHYSICAL_SAMPLE,Sheet1,206;213,ven_b0fbddb4123c,,Infiniti,,Tile,,Campora,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_97875548e6d7,PHYSICAL_SAMPLE,Sheet1,207,ven_b0fbddb4123c,,Infiniti,,Tile,,Botricello,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_4ec8db0e0cb2,PHYSICAL_SAMPLE,Sheet1,209,ven_b0fbddb4123c,,Infiniti,,Tile,,Terrazzo Terra,,,White,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_e3e8396c627e,PHYSICAL_SAMPLE,Sheet1,210,ven_b0fbddb4123c,,Infiniti,,Tile,,Terrazzo,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_0a2a5647468b,PHYSICAL_SAMPLE,Sheet1,211,ven_b0fbddb4123c,,Infiniti,,Tile,,Cemento,,,Black,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_c1d672528c77,PHYSICAL_SAMPLE,Sheet1,212,ven_b0fbddb4123c,,Infiniti,,Tile,,Casoria,,,Black,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_081c2307455a,PHYSICAL_SAMPLE,Sheet1,214,ven_b0fbddb4123c,,Infiniti,,Tile,,Stone,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_fcdc5b619702,PHYSICAL_SAMPLE,Sheet1,216,ven_b0fbddb4123c,,Infiniti,,Tile,,Benevento,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_938c7bd465e6,PHYSICAL_SAMPLE,Sheet1,217,ven_b0fbddb4123c,,Infiniti,,Tile,,Rotterdam,,,Cream,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_bed9000db938,PHYSICAL_SAMPLE,Sheet1,218,ven_b0fbddb4123c,,Infiniti,,Tile,,Terrazzo venice,,,White,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_cbc981a7d3cc,PHYSICAL_SAMPLE,Sheet1,220,ven_b0fbddb4123c,,Infiniti,,Tile,,Cemento,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_62b7eab4bf22,PHYSICAL_SAMPLE,Sheet1,221,ven_d37f48d80411,,Titanium,,Tile,,Travertino,,,White,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_2f3b3a9d84ce,PHYSICAL_SAMPLE,Sheet1,222,ven_d37f48d80411,,Titanium,,Tile,,Portland,,,Dark grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_1ca6d62a8738,PHYSICAL_SAMPLE,Sheet1,223,ven_d37f48d80411,,Titanium,,Tile,,Ceppo,,,Dark grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_e2e06eadfc42,PHYSICAL_SAMPLE,Sheet1,224,ven_d37f48d80411,,Titanium,,Tile,,Malaga grigio,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_11dbb63349d4,PHYSICAL_SAMPLE,Sheet1,225,ven_d37f48d80411,,Titanium,,Tile,,Vermont,,,Cream,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_3f941b786f6a,PHYSICAL_SAMPLE,Sheet1,226,ven_d37f48d80411,,Titanium,,Tile,,Armani Crema,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_c342169f674b,PHYSICAL_SAMPLE,Sheet1,227,ven_dd2051ab9f98,,Bowe,,Wall finish,,Carving WPC,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_cb5162ca5fc8,PHYSICAL_SAMPLE,Sheet1,228,ven_dd2051ab9f98,,Bowe,,Wall finish,,Highlight silver,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_85ff82e07aea,PHYSICAL_SAMPLE,Sheet1,229,ven_dd2051ab9f98,,Bowe,,Wall finish,,Silver wire,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_735455afb710,PHYSICAL_SAMPLE,Sheet1,230,ven_dd2051ab9f98,,Bowe,,Wall finish,,Shining gold,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_41672f5a91ec,PHYSICAL_SAMPLE,Sheet1,231,,,Mozza tile,,Wall finish,,Plaza glossy,,,Black,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_5d55efff15d5,PHYSICAL_SAMPLE,Sheet1,232,,,Mozza tile,,Wall finish,,Plaza Matte,,,Black,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_58f0d892ca21,PHYSICAL_SAMPLE,Sheet1,233,,,Habibat,,Tile,,Cementi d Gris,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_e9e55d597ab2,PHYSICAL_SAMPLE,Sheet1,234,,,Habibat,,Tile,,Cementi cream,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_bd8ec431476c,PHYSICAL_SAMPLE,Sheet1,235,ven_d37f48d80411,,Titanium,,Tile,,Marlino Bianco,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_18fc6ba919cf,PHYSICAL_SAMPLE,Sheet1,236,ven_d37f48d80411,,Titanium,,Tile,,Cement White,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_696ca6038390,PHYSICAL_SAMPLE,Sheet1,237,ven_d37f48d80411,,Titanium,,Tile,,Belgium Dark Grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_f6058e175f68,PHYSICAL_SAMPLE,Sheet1,238,ven_d37f48d80411,,Titanium,,Tile,,Verona Cream,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_545edea33799,PHYSICAL_SAMPLE,Sheet1,239,ven_d37f48d80411,,Titanium,,Tile,,Ardesia Grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_3d741741bdff,PHYSICAL_SAMPLE,Sheet1,240,ven_d37f48d80411,,Titanium,,Tile,,Portland Cream,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_43511bbf92f9,PHYSICAL_SAMPLE,Sheet1,241,ven_d37f48d80411,,Titanium,,Tile,,Irish Verde,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_bce0fac1a766,PHYSICAL_SAMPLE,Sheet1,242,ven_d37f48d80411,,Titanium,,Tile,,Vermont White,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_d4a67ae5ea04,PHYSICAL_SAMPLE,Sheet1,243,ven_d37f48d80411,,Titanium,,Tile,,Marmeta White,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_245fe9851dc1,PHYSICAL_SAMPLE,Sheet1,244,ven_d37f48d80411,,Titanium,,Tile,,Frost Bianco,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_ff995057271d,PHYSICAL_SAMPLE,Sheet1,245,ven_d37f48d80411,,Titanium,,Tile,,Patagonia dorada,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_0998820ac3b4,PHYSICAL_SAMPLE,Sheet1,246,ven_d37f48d80411,,Titanium,,Tile,,Windsor Grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_30cb2bcc7659,PHYSICAL_SAMPLE,Sheet1,247,ven_b0fbddb4123c,,Infiniti,,Tile,,Xyber Cream,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_acb1d3c28965,PHYSICAL_SAMPLE,Sheet1,248,ven_b0fbddb4123c,,Infiniti,,Tile,,Terrazzo White,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_ea961324ab23,PHYSICAL_SAMPLE,Sheet1,249,ven_b0fbddb4123c,,Infiniti,,Tile,,Xena Grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_4eb2ec164e37,PHYSICAL_SAMPLE,Sheet1,250,ven_b0fbddb4123c,,Infiniti,,Tile,,Roque Light Grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_59465e1083af,PHYSICAL_SAMPLE,Sheet1,251,ven_b0fbddb4123c,,Infiniti,,Tile,,Romania Grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_88d15bc336ae,PHYSICAL_SAMPLE,Sheet1,252,ven_b0fbddb4123c,,Infiniti,,Tile,,Reynosa Cream,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_56a9d906d179,PHYSICAL_SAMPLE,Sheet1,253,ven_b0fbddb4123c,,Infiniti,,Tile,,Royston Grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_d54025f2bc0b,PHYSICAL_SAMPLE,Sheet1,254,ven_b0fbddb4123c,,Infiniti,,Tile,,Ramsey Grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_cd929595f597,PHYSICAL_SAMPLE,Sheet1,255,ven_b0fbddb4123c,,Infiniti,,Tile,,Remmy Cream,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_0c6c70dc3a33,PHYSICAL_SAMPLE,Sheet1,256,ven_b0fbddb4123c,,Infiniti,,Tile,,Remmy Grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_5f7490ce14d7,PHYSICAL_SAMPLE,Sheet1,257,ven_b0fbddb4123c,,Infiniti,,Tile,,Rodman Cream,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_546d0c1443cd,PHYSICAL_SAMPLE,Sheet1,258,ven_b0fbddb4123c,,Infiniti,,Tile,,Rodman Brown,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_4857adac1590,PHYSICAL_SAMPLE,Sheet1,259,ven_b0fbddb4123c,,Infiniti,,Tile,,Reggio Grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_af6bc55399ee,PHYSICAL_SAMPLE,Sheet1,260,ven_b0fbddb4123c,,Infiniti,,Tile,,Rotterdam Cream,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_5d812ebc843e,PHYSICAL_SAMPLE,Sheet1,261,ven_b0fbddb4123c,,Infiniti,,Tile,,Reggio Cream,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_8b2ccb92b37a,PHYSICAL_SAMPLE,Sheet1,262;287,ven_b0fbddb4123c,,Infiniti,,Tile,,Russel Grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_9ef18d8ddaab,PHYSICAL_SAMPLE,Sheet1,263,ven_b0fbddb4123c,,Infiniti,,Tile,,Xena Beige,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_26c07e966abb,PHYSICAL_SAMPLE,Sheet1,264,ven_b0fbddb4123c,,Infiniti,,Tile,,Xenith White,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_e20758f4d156,PHYSICAL_SAMPLE,Sheet1,265,ven_b0fbddb4123c,,Infiniti,,Tile,,Xenith Cream,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_929a0a778c55,PHYSICAL_SAMPLE,Sheet1,266,ven_b0fbddb4123c,,Infiniti,,Tile,,Rugao Grey,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_a8accb268531,PHYSICAL_SAMPLE,Sheet1,267,ven_b0fbddb4123c,,Infiniti,,Tile,,Reggio White,,,,,,,,,,,SKU eksplisit tidak tersedia,
