severity,entity_type,source_sheet,source_row,source_key,issue_code,issue_detail,suggested_action
BLOCKER,SampleCandidate,Sheet1,130,sample_sheet1_r0130,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,131,sample_sheet1_r0131,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,132,sample_sheet1_r0132,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,133,sample_sheet1_r0133,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,134,sample_sheet1_r0134,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,135,sample_sheet1_r0135,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,136,sample_sheet1_r0136,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,137,sample_sheet1_r0137,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,138,sample_sheet1_r0138,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,139,sample_sheet1_r0139,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,140,sample_sheet1_r0140,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,141,sample_sheet1_r0141,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,142,sample_sheet1_r0142,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,143,sample_sheet1_r0143,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,144,sample_sheet1_r0144,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,145,sample_sheet1_r0145,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,146,sample_sheet1_r0146,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,147,sample_sheet1_r0147,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,148,sample_sheet1_r0148,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,149,sample_sheet1_r0149,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,150,sample_sheet1_r0150,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,151,sample_sheet1_r0151,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,152,sample_sheet1_r0152,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,153,sample_sheet1_r0153,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,154,sample_sheet1_r0154,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,155,sample_sheet1_r0155,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,156,sample_sheet1_r0156,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,157,sample_sheet1_r0157,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,158,sample_sheet1_r0158,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,159,sample_sheet1_r0159,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,160,sample_sheet1_r0160,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,161,sample_sheet1_r0161,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,162,sample_sheet1_r0162,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,163,sample_sheet1_r0163,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,164,sample_sheet1_r0164,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,165,sample_sheet1_r0165,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,166,sample_sheet1_r0166,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,167,sample_sheet1_r0167,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,168,sample_sheet1_r0168,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,169,sample_sheet1_r0169,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,170,sample_sheet1_r0170,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,171,sample_sheet1_r0171,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,172,sample_sheet1_r0172,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,173,sample_sheet1_r0173,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,174,sample_sheet1_r0174,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,175,sample_sheet1_r0175,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,176,sample_sheet1_r0176,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,177,sample_sheet1_r0177,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,178,sample_sheet1_r0178,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,179,sample_sheet1_r0179,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,180,sample_sheet1_r0180,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,181,sample_sheet1_r0181,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,182,sample_sheet1_r0182,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,183,sample_sheet1_r0183,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,184,sample_sheet1_r0184,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,185,sample_sheet1_r0185,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,186,sample_sheet1_r0186,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,187,sample_sheet1_r0187,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,188,sample_sheet1_r0188,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,189,sample_sheet1_r0189,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,190,sample_sheet1_r0190,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,191,sample_sheet1_r0191,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat; Brand kosong,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,192,sample_sheet1_r0192,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat; Brand kosong,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,193,sample_sheet1_r0193,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat; Brand kosong,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,194,sample_sheet1_r0194,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat; Brand kosong,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,195,sample_sheet1_r0195,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat; Brand kosong,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
BLOCKER,SampleCandidate,Sheet1,196,sample_sheet1_r0196,SAMPLE_MATERIAL_UNRESOLVED,Material belum tersedia dengan kunci Vendor + Brand + SKU; SKU sample tidak tersedia di sumber; Vendor belum match tepat; Brand kosong,Isi Vendor + Brand + SKU setelah Material terkurasi; baru pindahkan row ke 05_physical_samples.csv.
